,soil,theta,theta_rel,f,k_mean,k_lo,cs_lo,cf_cs,cs_plant,i_k,i_cs
473,loam,0.033166666666666664,0.18632958801498126,0.3198360000000001,1000,14.447064006157529,0.0020039573345465023,30758.23856844833,6.163819777697314,2.1109642024562603e-14,2.2239838662049767e-11
474,loam,0.03975,0.22331460674157305,0.3198360000000001,1000,27.129449553799127,0.006847372789511495,10943.513782751337,7.493431849765552,3.809925142497839e-14,4.0464983018608794e-11
475,loam,0.04633333333333334,0.2602996254681648,0.3198360000000001,1000,43.93507547768246,0.017198581482389508,4963.515037983493,8.536541781982477,5.867660093021918e-14,6.275456889238207e-11
476,loam,0.05291666666666667,0.2972846441947566,0.3198360000000001,1000,65.48556710282308,0.03607517127829224,2579.4150397347116,9.30528393562327,8.228690636914019e-14,8.830593821832597e-11
477,loam,0.0595,0.3342696629213483,0.3198360000000001,1000,92.46421234778423,0.06676698231230438,1464.883791941252,9.780587022612295,1.0818002749549394e-13,1.1573786005807714e-10
478,loam,0.06608333333333334,0.3712546816479401,0.3198360000000001,1000,125.48432016167966,0.11199181985408799,887.7962006276351,9.942591216783388,1.353920884808163e-13,1.4303577714140675e-10
479,loam,0.07266666666666667,0.4082397003745319,0.3198360000000001,1000,164.8556005251739,0.1725977856927381,567.4791670808071,9.794564766490666,1.6277450343392368e-13,1.6778128365929848e-10
480,loam,0.07925,0.4452247191011236,0.3198360000000001,1000,210.28049338450356,0.24637977332132394,380.7234793764445,9.380256454687416,1.8910692088375422e-13,1.8775397145803495e-10
481,loam,0.08583333333333333,0.48220973782771537,0.3198360000000001,1000,260.6270642446521,0.32803898425334765,267.74908798424707,8.783213885711262,2.1329775318347888e-13,2.0168278855630368e-10
482,loam,0.09241666666666667,0.5191947565543071,0.3198360000000001,1000,313.9897650153766,0.41079754992061274,197.2688866241767,8.103757530077893,2.345998588955806e-13,2.096349668474955e-10
483,loam,0.099,0.5561797752808989,0.3198360000000001,1000,368.1009769201601,0.4887280573701617,151.9897039716155,7.42816327623136,2.5272073233616405e-13,2.1273903090077867e-10
484,loam,0.10558333333333333,0.5931647940074907,0.3198360000000001,1000,420.87417796957124,0.5582177340230211,122.00854805772849,6.8107335228224075,2.6776953446746845e-13,2.1251938036184689e-10
485,loam,0.11216666666666668,0.6301498127340824,0.3198360000000001,1000,470.77526233816974,0.6180082800561955,101.52795536108464,6.274511707032611,2.801013239837784e-13,2.1034442368664035e-10
486,loam,0.11875000000000001,0.6671348314606742,0.3198360000000001,1000,516.9102909878455,0.6684259511714452,87.09617996884022,5.82173469390714,2.9016046970776596e-13,2.0720155989937628e-10
487,loam,0.12533333333333332,0.7041198501872659,0.3198360000000001,1000,558.9185766548554,0.710558860985971,76.62110081044597,5.444380211936175,2.9837879150028896e-13,2.03709587917676e-10
488,loam,0.13191666666666665,0.7411048689138576,0.3198360000000001,1000,596.8035084110115,0.7457078337020292,68.80762332927816,5.131038373506122,3.051294221174579e-13,2.002176461729712e-10
489,loam,0.13849999999999998,0.7780898876404494,0.3198360000000001,1000,630.7812885317245,0.7751090351355889,62.834586985964556,4.870365609183422,3.1071590029924816e-13,1.9690367030435348e-10
490,loam,0.14508333333333331,0.8150749063670412,0.3198360000000001,1000,661.1727564409656,0.7998288055959815,58.16791294463864,4.652437233452135,3.15377748867196e-13,1.9384577274471988e-10
491,loam,0.15166666666666664,0.8520599250936328,0.3198360000000001,1000,688.3354011215208,0.8207451009728424,54.45124652641254,4.46905938284176,3.193014383517023e-13,1.9106734187738032e-10
492,loam,0.15825,0.8890449438202248,0.3198360000000001,1000,712.6245771128005,0.8385647423731662,51.44086870227647,4.313649881077634,3.2263160039978903e-13,1.8856352907262236e-10
493,loam,0.16483333333333333,0.9260299625468165,0.3198360000000001,1000,734.3735185778957,0.8538514107326662,48.96616673901443,4.180983054827843,3.2548063740934997e-13,1.8631612510482308e-10
494,loam,0.17141666666666666,0.9630149812734082,0.3198360000000001,1000,753.8845803060321,0.8670536540414728,46.905095959554515,4.066923484489767,3.279363609635195e-13,1.8430163219784042e-10
495,loam,0.178,1.0,0.3198360000000001,1000,771.426798301103,0.8785291186488943,45.16860278578103,3.9681932795994204,3.3006785161083074e-13,1.8249548503189155e-10
496,silt,0.05449999999999999,0.1841216216216216,0.3198360000000001,1000,71.73441378435308,0.04255813658467722,2221.2979311202544,9.453430074787672,8.861967028597531e-14,9.509820396232023e-11
497,silt,0.06599999999999999,0.22297297297297294,0.3198360000000001,1000,125.41045232711959,0.1118836363981337,888.6539503916854,9.942583546938847,1.3533593918546977e-13,1.4298179905728235e-10
498,silt,0.07749999999999999,0.2618243243243243,0.3198360000000001,1000,198.1465004702612,0.22652555585862819,419.70321239854246,9.507350348423174,1.8254397271133614e-13,1.8319788949018448e-10
499,silt,0.089,0.30067567567567566,0.3198360000000001,1000,286.5979376348167,0.36896059266460274,229.12484287989983,8.453803782315182,2.2415013271204846e-13,2.0628286263988652e-10
500,silt,0.10049999999999999,0.33952702702702703,0.3198360000000001,1000,380.8414445185569,0.5061014346051962,143.7406173748794,7.274733266446305,2.565677379569317e-13,2.12931522902079e-10
501,silt,0.11199999999999999,0.37837837837837834,0.3198360000000001,1000,470.03149438253166,0.6171580917922075,101.79156410113238,6.282148746119903,2.7992926947685925e-13,2.103874113470631e-10
502,silt,0.12349999999999998,0.4172297297297297,0.3198360000000001,1000,548.0409349469032,0.6999780648234566,79.13100515884314,5.538996785862198,2.963289468665594e-13,2.0465860635204882e-10
503,silt,0.13499999999999998,0.45608108108108103,0.3198360000000001,1000,613.5160026672766,0.7604103391928708,65.76056440196267,5.000501308241106,3.0792920715941453e-13,1.986046754383629e-10
504,silt,0.14649999999999996,0.49493243243243235,0.3198360000000001,1000,667.5481982844146,0.8048351638158096,57.25962374761787,4.608455865894566,3.1631849850523056e-13,1.931966087593791e-10
505,silt,0.15799999999999997,0.5337837837837838,0.3198360000000001,1000,711.9715865135996,0.8380961749069091,51.518265650672454,4.31772613796666,3.2254416540799796e-13,1.886309683608577e-10
506,silt,0.16949999999999996,0.572635135135135,0.3198360000000001,1000,748.6004595977353,0.8635245745448014,47.44930475528301,4.097364070125239,3.272803169897578e-13,1.8484678074931804e-10
507,silt,0.18099999999999997,0.6114864864864864,0.3198360000000001,1000,778.9838384700306,0.8833614447745513,44.45220884963743,3.926736743283582,3.3096470029239014e-13,1.817196124033258e-10
508,silt,0.19249999999999995,0.6503378378378377,0.3198360000000001,1000,804.3710468960693,0.8991236546577788,42.17464687489264,3.792022263205474,3.3388762603003196e-13,1.79125971866627e-10
509,silt,0.20399999999999996,0.689189189189189,0.3198360000000001,1000,825.7471349241142,0.9118550051136847,40.399016842454216,3.6838045709463927,3.362464113507261e-13,1.7696093853429838e-10
510,silt,0.21549999999999997,0.7280405405405405,0.3198360000000001,1000,843.8832417596461,0.9222881695720553,38.98494496214767,3.5955353530006495,3.3817848630875315e-13,1.7514010873536402e-10
511,silt,0.22699999999999995,0.7668918918918918,0.3198360000000001,1000,859.383302830024,0.9309479122783105,37.83846110512578,3.5225636369640903,3.397817904786441e-13,1.7359693212053912e-10
512,silt,0.23849999999999996,0.8057432432432432,0.3198360000000001,1000,872.7223212549002,0.9382173912630205,36.89463535934692,3.4615188538446864,3.4112759984521177e-13,1.7227921283662643e-10
513,silt,0.24999999999999994,0.8445945945945944,0.3198360000000001,1000,884.2762081244122,0.9443814117428081,36.10736348639237,3.4099122903589953,3.422687792928211e-13,1.7114594555375392e-10
514,silt,0.26149999999999995,0.8834459459459458,0.3198360000000001,1000,894.3445664591061,0.9496551640015973,35.44312518005455,3.365874685559385,3.4324521429184985e-13,1.7016475303619118e-10
515,silt,0.27299999999999996,0.9222972972972973,0.3198360000000001,1000,903.1679564743432,0.954203680484483,34.87704051301303,3.3279800421923453,3.4408746451567674e-13,1.6930989919179944e-10
516,silt,0.2845,0.9611486486486486,0.3198360000000001,1000,910.9409701260555,0.9581552547576532,34.39030395587682,3.2951250448036284,3.4481927186436784e-13,1.6856077533425042e-10
517,silt,0.296,1.0,0.3198360000000001,1000,917.8221623784495,0.9616108563188854,33.9684706294139,3.266445012979361,3.454593147347615e-13,1.6790075274342204e-10
518,clay,0.059125,0.17755255255255253,0.3198360000000001,1000,36.3125113301156,0.011983397224999748,6784.341367858289,8.129945752104403,4.9598895440020045e-14,5.29056469843172e-11
519,clay,0.07216666666666667,0.21671671671671672,0.3198360000000001,1000,85.4789894935994,0.05818216589120395,1666.2901142218418,9.69483678485284,1.0182449043478945e-13,1.0910068859941142e-10
520,clay,0.08520833333333334,0.2558808808808809,0.3198360000000001,1000,158.69285638711798,0.162803604085967,604.0680991852837,9.834446366072358,1.587993502870535e-13,1.6440821800171802e-10
521,clay,0.09825,0.29504504504504503,0.3198360000000001,1000,255.74781897230088,0.3202356362825442,276.17758044653164,8.84419032012686,2.1114549184944583e-13,2.0064212512628812e-10
522,clay,0.11129166666666666,0.33420920920920916,0.3198360000000001,1000,364.7408251688451,0.48408288390962456,154.2927866736554,7.469049713943559,2.516815172320248e-13,2.126583022297427e-10
523,clay,0.12433333333333334,0.37337337337337334,0.3198360000000001,1000,468.64055632113417,0.615564873133797,102.2875115881808,6.296459909395031,2.796066114897767e-13,2.104670554108311e-10
524,clay,0.137375,0.4125375375375375,0.3198360000000001,1000,557.5334172755369,0.7092239438529058,76.93354043889187,5.4563108964637905,2.9812065701349353e-13,2.03831952151165e-10
525,clay,0.15041666666666667,0.4517017017017017,0.3198360000000001,1000,629.7882501066474,0.7742767933680679,62.99715426917891,4.877723459885333,3.1055842762408357e-13,1.970023288705661e-10
526,clay,0.16345833333333332,0.4908658658658658,0.3198360000000001,1000,687.5302739663367,0.8201404214413344,54.55585985344923,4.4743465892302225,3.1918824367201033e-13,1.911501044036563e-10
527,clay,0.1765,0.53003003003003,0.3198360000000001,1000,733.6535343488124,0.8533551262218795,49.04499977858617,4.185280197660745,3.2538824257609776e-13,1.8639052467123614e-10
528,clay,0.18954166666666666,0.5691941941941941,0.3198360000000001,1000,770.7444195264324,0.8780895201503243,45.23420502080651,3.971968138110138,3.2998624503166536e-13,1.8256561679395364e-10
529,clay,0.2025833333333333,0.6083583583583583,0.3198360000000001,1000,800.8565707788048,0.8969839773879896,42.478602568036536,3.810262588536108,3.334910379786777e-13,1.7948369025412062e-10
530,clay,0.21562499999999998,0.6475225225225224,0.3198360000000001,1000,825.555736888199,0.9117431249447496,40.41437849504739,3.6847531741774393,3.3622568903615443e-13,1.769802367435456e-10
531,clay,0.22866666666666666,0.6866866866866866,0.3198360000000001,1000,846.0219430617891,0.9234969089457907,38.823450471483945,3.5853336505025424,3.384022919999096e-13,1.7492644411408033e-10
532,clay,0.24170833333333333,0.7258508508508508,0.3198360000000001,1000,863.1452719281476,0.9330149841876932,37.56837503265984,3.505185683705445,3.401644734889333e-13,1.7322430889224607e-10
533,clay,0.25475000000000003,0.7650150150150151,0.3198360000000001,1000,877.6014422679935,0.9408352187106196,36.5588378396305,3.4395842194654835,3.4161224533599637e-13,1.7179970591950379e-10
534,clay,0.26779166666666665,0.8041791791791791,0.3198360000000001,1000,889.9080211855919,0.9473423969626216,35.733372039785934,3.385173831972793,3.4281699377935055e-13,1.7059636528626723e-10
535,clay,0.2808333333333334,0.8433433433433435,0.3198360000000001,1000,900.4653592592377,0.9528176423656933,35.04887666806893,3.3395188034435397,3.438308004121334e-13,1.695712360149237e-10
536,clay,0.293875,0.8825075075075075,0.3198360000000001,1000,909.586254393801,0.957470252407044,34.47434492396996,3.300815973592101,3.4469240651865017e-13,1.6869106576828448e-10
537,clay,0.30691666666666667,0.9216716716716716,0.3198360000000001,1000,917.5175068643481,0.9614587015040548,33.98697015820998,3.2677068196369627,3.454311308901943e-13,1.679299111221759e-10
538,clay,0.31995833333333334,0.9608358358358359,0.3198360000000001,1000,924.4556844972147,0.9649048132300182,33.56964900901094,3.2391515907236967,3.4606950530760165e-13,1.6726732775540152e-10
539,clay,0.333,1.0,0.3198360000000001,1000,930.5587498033025,0.9679035219171213,33.20933451822965,3.2143431840718306,3.466250860140622e-13,1.6668704854992872e-10
540,sand,0.028749999999999998,0.22999999999999998,0.3198360000000001,1500,19.919572650576693,0.002492019114991001,18162.715164792673,4.526183337080027,2.8606473406885855e-14,2.005844531270359e-11
541,sand,0.033125,0.265,0.3198360000000001,1500,31.516632249407877,0.006045618389942345,8558.442183048955,5.174107545109908,4.3672893167253514e-14,3.0754690213679e-11
542,sand,0.0375,0.3,0.3198360000000001,1500,46.15501259819769,0.012460490168975283,4578.055431994116,5.704481470338658,6.124493343106361e-14,4.3282122135398915e-11
543,sand,0.041874999999999996,0.33499999999999996,0.3198360000000001,1500,64.33272776468704,0.023039771108370077,2655.6545156863904,6.118567218432384,8.109478465509805e-14,5.7414029177483043e-11
544,sand,0.04625,0.37,0.3198360000000001,1500,86.6627238554163,0.03934560986061669,1629.1271093094842,6.409899965624521,1.0291771817869773e-13,7.278024752644616e-11
545,sand,0.050624999999999996,0.40499999999999997,0.3198360000000001,1500,113.86451782716496,0.06309572790529083,1041.1732587949798,6.569358463919301,1.2631249941093938e-13,8.882554715088352e-11
546,sand,0.05499999999999999,0.43999999999999995,0.3198360000000001,1500,146.72141891911414,0.09591965840744435,686.9903393397965,6.589587867868755,1.507632503457252e-13,1.0478939559400853e-10
547,sand,0.059375,0.475,0.3198360000000001,1500,185.9770262759037,0.13893628663493732,465.67910259293024,6.469972527775174,1.7563198547451684e-13,1.197396453722575e-10
548,sand,0.06375,0.51,0.3198360000000001,1500,232.14831487718152,0.19220070206805606,323.7013582471211,6.221562831548001,2.0017747441848632e-13,1.3269429518326436e-10
549,sand,0.06812499999999999,0.5449999999999999,0.3198360000000001,1500,285.2677439164038,0.25423451637264316,230.8796340522781,5.869757210357376,2.236177301829733e-13,1.4283346710323243e-10
550,sand,0.0725,0.58,0.3198360000000001,1500,344.6427411118792,0.3219900891059295,169.32247864275894,5.452015998581881,2.4523911379248123e-13,1.4973092640826126e-10
551,sand,0.076875,0.615,0.3198360000000001,1500,408.7884561992448,0.3914717069883806,127.98004481123397,5.01005666027032,2.645212864089855e-13,1.53473881959139e-10
552,sand,0.08124999999999999,0.6499999999999999,0.3198360000000001,1500,475.64264567421645,0.45878825122518085,99.82964132422144,4.580066656357661,2.8121913108616497e-13,1.5458331512856677e-10
553,sand,0.08562499999999999,0.6849999999999999,0.3198360000000001,1500,542.99082943131,0.5210543362092428,80.34156892094275,4.186232286411096,2.95359273743525e-13,1.5378811947056568e-10
554,sand,0.09,0.72,0.3198360000000001,1500,608.8853807287527,0.5767208966892919,66.58274613706497,3.8399661056203604,3.071637789231965e-13,1.517977347083049e-10
555,sand,0.094375,0.755,0.3198360000000001,1500,671.8851331676861,0.6253838611896618,56.654726621718574,3.543095168933509,3.1695138845807404e-13,1.4917312544175454e-10
556,sand,0.09874999999999999,0.7899999999999999,0.3198360000000001,1500,731.0932132971296,0.6673773672595568,49.32699807006119,3.2919722106814673,3.250586329156804e-13,1.4629916101519053e-10
557,sand,0.103125,0.825,0.3198360000000001,1500,786.0702328992821,0.7033992105644002,43.79690134218173,3.0806705829257552,3.3179434450607476e-13,1.4341276862092467e-10
558,sand,0.1075,0.86,0.3198360000000001,1500,836.7072980877424,0.7342594358859056,39.534783637864,2.9028787931809354,3.3742139648959077e-13,1.4064596609785832e-10
559,sand,0.11187499999999999,0.8949999999999999,0.3198360000000001,1500,883.1087816179154,0.7607436404113066,36.18567734479797,2.7528023914030553,3.4215448550126515e-13,1.3806359209478246e-10
560,sand,0.11624999999999999,0.9299999999999999,0.3198360000000001,1500,925.502675803654,0.7835529332514892,33.507390491018164,2.625481410484034,3.461652096757375e-13,1.3569040558641144e-10
561,sand,0.120625,0.965,0.3198360000000001,1500,964.1789544376815,0.8032865874631245,31.331519512157456,2.5168189388955264,3.4958939078353997e-13,1.335286558634896e-10
562,sand,0.125,1.0,0.3198360000000001,1500,999.4501556322263,0.8204452560917983,29.538723969325957,2.423490595163858,3.525342650189589e-13,1.31568800755491e-10
563,loam,0.033166666666666664,0.18632958801498126,0.3198360000000001,1500,22.198576561923797,0.003075864854580279,15206.413349396395,4.677287238562876,3.16531541770423e-14,2.2215951345304887e-11
564,loam,0.03975,0.22331460674157305,0.3198360000000001,1500,42.565631344625835,0.010701708664920262,5228.0906578900795,5.594950309453093,5.707558772553702e-14,4.030794375658555e-11
565,loam,0.04633333333333334,0.2602996254681648,0.3198360000000001,1500,70.82636421215354,0.02743642263988394,2268.1944563890484,6.223114173493173,8.771271588024957e-14,6.210085525987238e-11
566,loam,0.05291666666666667,0.2972846441947566,0.3198360000000001,1500,109.13624224667214,0.05870961865569052,1116.1712869224584,6.552999060964886,1.2246988572694782e-13,8.623237869838856e-11
567,loam,0.0595,0.3342696629213483,0.3198360000000001,1500,160.10296420291414,0.11022266024487068,595.367370011845,6.56229753456978,1.5971832752647088e-13,1.1034856646135051e-10
568,loam,0.06608333333333334,0.3712546816479401,0.3198360000000001,1500,226.1257933656685,0.18517322743292483,337.9604113921193,6.258122012203774,1.9722057965901288e-13,1.3124809386710517e-10
569,loam,0.07266666666666667,0.4082397003745319,0.3198360000000001,1500,307.880613323547,0.2803436366589537,203.72904876389867,5.711414242354067,2.3235100579330587e-13,1.4593249391155005e-10
570,loam,0.07925,0.4452247191011236,0.3198360000000001,1500,402.54137465859395,0.38490647082002255,131.2534532481891,5.0520303472701285,2.627983982888493e-13,1.5324197646386855e-10
571,loam,0.08583333333333333,0.48220973782771537,0.3198360000000001,1500,503.73790400699403,0.48543915603673843,90.86244218028953,4.410818724743669,2.87406336344114e-13,1.54440605275469e-10
572,loam,0.09241666666666667,0.5191947565543071,0.3198360000000001,1500,604.1252034975869,0.5728673138137353,67.44531614314907,3.863721708824397,3.0636875388965277e-13,1.519714429141443e-10
573,loam,0.099,0.5561797752808989,0.3198360000000001,1500,698.1947630978724,0.6444724292913353,53.19592895207564,3.4283309560153468,3.206727645715088e-13,1.479341706668766e-10
574,loam,0.10558333333333333,0.5931647940074907,0.3198360000000001,1500,783.1415118045225,0.7015482623599756,44.065834395722604,3.091430954976164,3.314527799680813e-13,1.435702227547276e-10
575,loam,0.11216666666666668,0.6301498127340824,0.3198360000000001,1500,858.2361320630366,0.7467521944080442,37.921443178571934,2.831792090871855,3.396646005030367e-13,1.3945135692189517e-10
576,loam,0.11875000000000001,0.6671348314606742,0.3198360000000001,1500,923.9101689263523,0.7827189062742583,33.602161488811404,2.630104708897347,3.460195753705871e-13,1.3577956920916272e-10
577,loam,0.12533333333333332,0.7041198501872659,0.3198360000000001,1500,981.0978708246093,0.8116138823282397,30.450313870385123,2.471389745845672,3.510222421885718e-13,1.3258674451550634e-10
578,loam,0.13191666666666665,0.7411048689138576,0.3198360000000001,1500,1030.8703509886966,0.83509639633042,28.076654620766316,2.3446713094815785,3.5502605227781034e-13,1.298373121048933e-10
579,loam,0.13849999999999998,0.7780898876404494,0.3198360000000001,1500,1074.2619119109636,0.8544062269925371,26.24093515320081,2.2420418397002138,3.5827976541675267e-13,1.2747487765480268e-10
580,loam,0.14508333333333331,0.8150749063670412,0.3198360000000001,1500,1112.2006069858774,0.8704650974236234,24.78903784329644,2.1577992241302923,3.6096064264563454e-13,1.2544159171164191e-10
581,loam,0.15166666666666664,0.8520599250936328,0.3198360000000001,1500,1145.489731355215,0.8839613861751587,23.61861524560894,2.087794387204622,3.6319697230971555e-13,1.2368526367284686e-10
582,loam,0.15825,0.8890449438202248,0.3198360000000001,1500,1174.812018742484,0.8954138462388818,22.65957997527939,2.0289701659822463,3.650831298303263e-13,1.2216125828669675e-10
583,loam,0.16483333333333333,0.9260299625468165,0.3198360000000001,1500,1200.742611566978,0.905217689423601,21.862615973058762,1.9790426715887768,3.6668966518400195e-13,1.2083231781441212e-10
584,loam,0.17141666666666666,0.9630149812734082,0.3198360000000001,1500,1223.7642895622641,0.9136774902317311,21.19218065010402,1.9362818428924498,3.6807012645445896e-13,1.1966766949951227e-10
585,loam,0.178,1.0,0.3198360000000001,1500,1244.28211784778,0.921030668613162,20.622108621339482,1.8993594491725554,3.692657378606993e-13,1.1864198412776867e-10
586,silt,0.05449999999999999,0.1841216216216216,0.3198360000000001,1500,120.6593011520923,0.06956422656845301,946.7608237012809,6.5860684446091105,1.316829146308622e-13,9.241581633130527e-11
587,silt,0.06599999999999999,0.22297297297297294,0.3198360000000001,1500,225.97469191414305,0.1849970849891,338.3311018624395,6.259026760570157,1.9714552051892785e-13,1.3121094049291817e-10
588,silt,0.07749999999999999,0.2618243243243243,0.3198360000000001,1500,377.43766747726846,0.3580724748165604,145.87262793567504,5.2232972892922485,2.5555414787778375e-13,1.5204092238002665e-10
589,silt,0.089,0.30067567567567566,0.3198360000000001,1500,553.5497834218351,0.530317008351006,77.84362221521128,4.128179685237677,2.97373602969714e-13,1.535364526008914e-10
590,silt,0.10049999999999999,0.33952702702702703,0.3198360000000001,1500,719.2789409300256,0.6592722503578998,50.66270264384989,3.3400513981224043,3.235162210514472e-13,1.4689590872672001e-10
591,silt,0.11199999999999999,0.37837837837837834,0.3198360000000001,1500,857.1497191567846,0.7461303931904766,38.00030068090678,2.8353179288401313,3.395534028759908e-13,1.3951181471488577e-10
592,silt,0.12349999999999998,0.4172297297297297,0.3198360000000001,1500,966.5045781415852,0.8044419899534461,31.207974218122658,2.510500488244243,3.497886174690085e-13,1.3339901207812672e-10
593,silt,0.13499999999999998,0.45608108108108103,0.3198360000000001,1500,1052.3501119826187,0.8447851466994212,27.142958792273596,2.2929968425187193,3.566628270603485e-13,1.2866329627692581e-10
594,silt,0.14649999999999996,0.49493243243243235,0.3198360000000001,1500,1120.064009394418,0.8737019965712088,24.504268268900642,2.1409428111055013,3.614983629396395e-13,1.2502429428213573e-10
595,silt,0.15799999999999997,0.5337837837837838,0.3198360000000001,1500,1174.0288700623878,0.8951130964397227,22.684374388459197,2.0305080599651655,3.6503372976376217e-13,1.22201672161243e-10
596,silt,0.16949999999999996,0.572635135135135,0.3198360000000001,1500,1217.550893802513,0.9114163653390694,21.369832440690647,1.9476815010999204,3.677016786184871e-13,1.1998057231698893e-10
597,silt,0.18099999999999997,0.6114864864864864,0.3198360000000001,1500,1253.0710922404687,0.9241281586865017,20.385427984929464,1.883874802774915,3.6976821687831356e-13,1.1820620995009727e-10
598,silt,0.19249999999999995,0.6503378378378377,0.3198360000000001,1500,1282.3897231848719,0.9342409492807368,19.626694044607696,1.8336061275476878,3.714040154730467e-13,1.167682450023899e-10
599,silt,0.20399999999999996,0.689189189189189,0.3198360000000001,1500,1306.8440262747488,0.9424253832088804,19.027995433492354,1.7932465888105857,3.727227266413418e-13,1.1558748401582525e-10
600,silt,0.21549999999999997,0.7280405405405405,0.3198360000000001,1500,1327.437769352744,0.9491477479654379,18.54627779504589,1.7603157802309213,3.7380249636326546e-13,1.1460634566721206e-10
601,silt,0.22699999999999995,0.7668918918918918,0.3198360000000001,1500,1344.93320220445,0.9547405143098504,18.152265174543462,1.7330702988632412,3.746985618294185e-13,1.1378233554726455e-10
602,silt,0.23849999999999996,0.8057432432432432,0.3198360000000001,1500,1359.9159939980068,0.9594460588573822,17.825437026200458,1.7102545302198484,3.754509134305419e-13,1.1308361946640844e-10
603,silt,0.24999999999999994,0.8445945945945944,0.3198360000000001,1500,1372.841284257319,0.9634445749304655,17.551031973272785,1.6909446539080808,3.7608911450536783e-13,1.1248600400952072e-10
604,silt,0.26149999999999995,0.8834459459459458,0.3198360000000001,1500,1384.0666163596973,0.9668723740349656,17.31819121452904,1.6744480653583178,3.7663542496244637e-13,1.1197085339841346e-10
605,silt,0.27299999999999996,0.9222972972972973,0.3198360000000001,1500,1393.8757334252646,0.969834180098361,17.118769565441987,1.6602367845793207,3.7710687991083686e-13,1.1152363249929021e-10
606,silt,0.2845,0.9611486486486486,0.3198360000000001,1500,1402.4959614344343,0.9724115720053714,16.94655183157706,1.6479023106614357,3.775167058260003e-13,1.1113287328546902e-10
607,silt,0.296,1.0,0.3198360000000001,1500,1410.1110486737725,0.9746688959943637,16.796723096283728,1.6371243556577892,3.7787530587537676e-13,1.1078943120850389e-10
608,clay,0.059125,0.17755255255255253,0.3198360000000001,1500,57.82923126991567,0.018949496847553537,3162.847354506579,5.993436597351547,7.422538738589714e-14,5.2532632342368426e-11
609,clay,0.07216666666666667,0.21671671671671672,0.3198360000000001,1500,146.61319586666207,0.09580585217396738,687.8221869239097,6.589739076240706,1.506886338415879e-13,1.0474234096834214e-10
610,clay,0.08520833333333334,0.2558808808808809,0.3198360000000001,1500,294.9819722187929,0.26548780046960396,218.54225556206296,5.802030273883817,2.2745091533930005e-13,1.442431459947229e-10
611,clay,0.09825,0.29504504504504503,0.3198360000000001,1500,494.1840313237685,0.4764856475683952,93.76106228758233,4.46758004807993,2.8535154189696253e-13,1.5452271086868675e-10
612,clay,0.11129166666666666,0.33420920920920916,0.3198360000000001,1500,692.5692904258198,0.6404496529702142,53.90639660453791,3.4524332998251035,3.198936656043557e-13,1.482047482307893e-10
613,clay,0.12433333333333334,0.37337337337337334,0.3198360000000001,1500,855.1154858300986,0.7449636738742698,38.14866766214196,2.841937161499782,3.3934462999471464e-13,1.396249738363516e-10
614,clay,0.137375,0.4125375375375375,0.3198360000000001,1500,979.2474568872656,0.810711904701334,30.54473616079757,2.476298123151991,3.508673792682714e-13,1.3268961152594002e-10
615,clay,0.15041666666666667,0.4517017017017017,0.3198360000000001,1500,1073.008963369387,0.8538630608589933,26.291205891996377,2.244908953661403,3.5818869872125533e-13,1.2754256739476377e-10
616,clay,0.16345833333333332,0.4908658658658658,0.3198360000000001,1500,1144.5108122019658,0.8835721345300376,23.651754600050197,2.089803129734699,3.631326814856998e-13,1.2373652130267227e-10
617,clay,0.1765,0.53003003003003,0.3198360000000001,1500,1199.8888384410425,0.9048995942297264,21.88813395394685,1.9806563533372403,3.6663765444912507e-13,1.208757868296669e-10
618,clay,0.18954166666666666,0.5691941941941941,0.3198360000000001,1500,1243.487049142266,0.9207489322056008,20.643737258429386,1.9007699037431836,3.692200001444747e-13,1.1868151165329755e-10
619,clay,0.2025833333333333,0.6083583583583583,0.3198360000000001,1500,1278.3493764565294,0.9328670722634347,19.72852948037614,1.840409553642135,3.711822017087702e-13,1.1696496570107832e-10
620,clay,0.21562499999999998,0.6475225225225224,0.3198360000000001,1500,1306.6259566183298,0.9423533780199627,19.033203829982682,1.7936003923726673,3.727111446252284e-13,1.1559793815248761e-10
621,clay,0.22866666666666666,0.6866866866866866,0.3198360000000001,1500,1329.8574149186145,0.9499276312158794,18.490968987595235,1.7565082369272629,3.739275706113034e-13,1.1449186261392625e-10
622,clay,0.24170833333333333,0.7258508508508508,0.3198360000000001,1500,1349.1654830248008,0.9560774856147103,18.05897249014955,1.7265777011167405,3.749124694028437e-13,1.1358431500489093e-10
623,clay,0.25475000000000003,0.7650150150150151,0.3198360000000001,1500,1365.380057607821,0.9611432046735198,17.708597591935618,1.7020498239786777,3.757219173144721e-13,1.1283040056945526e-10
624,clay,0.26779166666666665,0.8041791791791791,0.3198360000000001,1500,1379.1245477116108,0.965368334409705,17.42008534704075,1.681679877674764,3.7639580668387087e-13,1.1219721140729378e-10
625,clay,0.2808333333333334,0.8433433433433435,0.3198360000000001,1500,1390.8739550753114,0.9689311014089292,17.179402277271915,1.6645657170064145,3.7696318681715106e-13,1.1166020011068512e-10
626,clay,0.293875,0.8825075075075075,0.3198360000000001,1500,1400.9949918084349,0.971964488229232,16.9763376378208,1.6500397324151146,3.7744564504021115e-13,1.1120076131165533e-10
627,clay,0.30691666666666667,0.9216716716716716,0.3198360000000001,1500,1409.7742160557136,0.9745694337288487,16.803305222270136,1.6375987655240816,3.7785951174047027e-13,1.1080458769874038e-10
